0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,FileName
-401.00872802734375,63.32380294799805,25.286033630371094,38.33885955810547,7.272670745849609,13.90786075592041,0.40073126554489136,6.112448692321777,6.841096878051758,-1.6621145009994507,-0.595016598701477,4.691926956176758,-0.3479835093021393,15219.388671875,5059.25244140625,875.0083618164062,1357.1400146484375,517.4384155273438,311.1509704589844,175.97329711914062,106.54962921142578,133.47047424316406,112.06285095214844,76.60218048095703,63.7641716003418,57.814064025878906,0.15630288436141632,5671.791798835878,382281__balloonhead__shortfilm-voice.wav
-408.9447326660156,107.43109893798828,0.15057158470153809,26.48126220703125,23.639440536499023,20.344606399536133,1.8643661737442017,-2.103217363357544,-6.949683666229248,2.553232192993164,6.44732141494751,6.059711933135986,3.555549383163452,15435.5,2814.6787109375,1902.7091064453125,263.1609802246094,394.2806091308594,181.5704803466797,252.93649291992188,188.9912567138672,187.37164306640625,129.6468048095703,71.30572509765625,49.96696090698242,55.6922721862793,0.05538841464675712,2834.881286878272,527736__khenshom__male-voice-and-sounds-trying-to-explain-himself-unsure-embarrassed.wav
